Wave,Boundary,error_samples,error_ms,seed,record_id,sampling_frequency_hz
T,Offset,-2,-8.0,1,123,250.0
P,Onset,1,4.0,1,124,250.0
P,Offset,0,0.0,1,124,250.0
P,Onset,2,8.0,1,124,250.0
P,Offset,-1,-4.0,1,124,250.0
P,Onset,2,8.0,1,124,250.0
P,Offset,-3,-12.0,1,124,250.0
P,Onset,1,4.0,1,124,250.0
P,Offset,-3,-12.0,1,124,250.0
P,Onset,-1,-4.0,1,124,250.0
P,Offset,-1,-4.0,1,124,250.0
P,Onset,2,8.0,1,124,250.0
P,Offset,0,0.0,1,124,250.0
T,Onset,-3,-12.0,1,124,250.0
T,Offset,8,32.0,1,124,250.0
T,Onset,5,20.0,1,124,250.0
T,Offset,1,4.0,1,124,250.0
T,Onset,5,20.0,1,124,250.0
T,Offset,2,8.0,1,124,250.0
T,Onset,5,20.0,1,124,250.0
T,Offset,24,96.0,1,124,250.0
T,Onset,0,0.0,1,124,250.0
T,Offset,34,136.0,1,124,250.0
T,Onset,-3,-12.0,1,124,250.0
T,Offset,42,168.0,1,124,250.0
P,Onset,0,0.0,1,125,250.0
P,Offset,-6,-24.0,1,125,250.0
P,Onset,2,8.0,1,125,250.0
P,Offset,-19,-76.0,1,125,250.0
P,Onset,2,8.0,1,125,250.0
P,Offset,-21,-84.0,1,125,250.0
P,Onset,20,80.0,1,125,250.0
P,Offset,4,16.0,1,125,250.0
T,Onset,1,4.0,1,125,250.0
T,Offset,0,0.0,1,125,250.0
T,Onset,15,60.0,1,125,250.0
T,Offset,-11,-44.0,1,125,250.0
T,Onset,0,0.0,1,125,250.0
T,Offset,-6,-24.0,1,125,250.0
T,Onset,7,28.0,1,125,250.0
T,Offset,4,16.0,1,125,250.0
T,Onset,16,64.0,1,125,250.0
T,Offset,-40,-160.0,1,125,250.0
T,Onset,-13,-52.0,1,125,250.0
T,Offset,-29,-116.0,1,125,250.0
P,Onset,2,8.0,1,126,250.0
P,Offset,0,0.0,1,126,250.0
P,Onset,2,8.0,1,126,250.0
P,Offset,2,8.0,1,126,250.0
P,Onset,1,4.0,1,126,250.0
P,Offset,-5,-20.0,1,126,250.0
P,Onset,-2,-8.0,1,126,250.0
P,Offset,-3,-12.0,1,126,250.0
P,Onset,10,40.0,1,126,250.0
P,Offset,-17,-68.0,1,126,250.0
P,Onset,-1,-4.0,1,126,250.0
P,Offset,-7,-28.0,1,126,250.0
P,Onset,13,52.0,1,126,250.0
P,Offset,-4,-16.0,1,126,250.0
P,Onset,-2,-8.0,1,126,250.0
P,Offset,-13,-52.0,1,126,250.0
T,Onset,35,140.0,1,126,250.0
T,Offset,-9,-36.0,1,126,250.0
P,Onset,1,4.0,1,128,250.0
P,Offset,-1,-4.0,1,128,250.0
P,Onset,0,0.0,1,128,250.0
P,Offset,0,0.0,1,128,250.0
P,Onset,1,4.0,1,128,250.0
P,Offset,0,0.0,1,128,250.0
P,Onset,1,4.0,1,128,250.0
P,Offset,-3,-12.0,1,128,250.0
P,Onset,1,4.0,1,128,250.0
P,Offset,1,4.0,1,128,250.0
P,Onset,2,8.0,1,128,250.0
P,Offset,0,0.0,1,128,250.0
T,Onset,0,0.0,1,128,250.0
T,Offset,1,4.0,1,128,250.0
T,Onset,1,4.0,1,128,250.0
T,Offset,0,0.0,1,128,250.0
T,Onset,5,20.0,1,128,250.0
T,Offset,-1,-4.0,1,128,250.0
T,Onset,9,36.0,1,128,250.0
T,Offset,0,0.0,1,128,250.0
T,Onset,10,40.0,1,128,250.0
T,Offset,0,0.0,1,128,250.0
T,Onset,18,72.0,1,128,250.0
T,Offset,1,4.0,1,128,250.0
T,Onset,0,0.0,1,129,250.0
T,Offset,0,0.0,1,129,250.0
T,Onset,-2,-8.0,1,129,250.0
T,Offset,2,8.0,1,129,250.0
T,Onset,2,8.0,1,129,250.0
T,Offset,-1,-4.0,1,129,250.0
T,Onset,-3,-12.0,1,129,250.0
T,Offset,1,4.0,1,129,250.0
T,Onset,-1,-4.0,1,129,250.0
T,Offset,-1,-4.0,1,129,250.0
T,Onset,3,12.0,1,129,250.0
T,Offset,0,0.0,1,129,250.0
T,Onset,7,28.0,1,129,250.0
T,Offset,1,4.0,1,129,250.0
P,Onset,20,80.0,1,13,250.0
P,Offset,-18,-72.0,1,13,250.0
P,Onset,18,72.0,1,13,250.0
P,Offset,-25,-100.0,1,13,250.0
P,Onset,10,40.0,1,13,250.0
P,Offset,-22,-88.0,1,13,250.0
P,Onset,23,92.0,1,13,250.0
P,Offset,-3,-12.0,1,13,250.0
P,Onset,24,96.0,1,13,250.0
P,Offset,-3,-12.0,1,13,250.0
T,Onset,1,4.0,1,13,250.0
T,Offset,1,4.0,1,13,250.0
T,Onset,25,100.0,1,13,250.0
T,Offset,-11,-44.0,1,13,250.0
T,Onset,-1,-4.0,1,13,250.0
T,Offset,-13,-52.0,1,13,250.0
T,Onset,-1,-4.0,1,13,250.0
T,Offset,-17,-68.0,1,13,250.0
T,Onset,-3,-12.0,1,13,250.0
T,Offset,-31,-124.0,1,13,250.0
T,Onset,-15,-60.0,1,13,250.0
T,Offset,-22,-88.0,1,13,250.0
P,Onset,-1,-4.0,1,130,250.0
P,Offset,-3,-12.0,1,130,250.0
P,Onset,13,52.0,1,130,250.0
P,Offset,-5,-20.0,1,130,250.0
P,Onset,-6,-24.0,1,130,250.0
P,Offset,-4,-16.0,1,130,250.0
P,Onset,-6,-24.0,1,130,250.0
P,Offset,-14,-56.0,1,130,250.0
P,Onset,-25,-100.0,1,130,250.0
P,Offset,-14,-56.0,1,130,250.0
P,Onset,-38,-152.0,1,130,250.0
P,Offset,-12,-48.0,1,130,250.0
T,Onset,11,44.0,1,130,250.0
T,Offset,-11,-44.0,1,130,250.0
T,Onset,15,60.0,1,130,250.0
T,Offset,-10,-40.0,1,130,250.0
T,Onset,23,92.0,1,130,250.0
T,Offset,-13,-52.0,1,130,250.0
T,Onset,-4,-16.0,1,130,250.0
T,Offset,-10,-40.0,1,130,250.0
T,Onset,-3,-12.0,1,130,250.0
T,Offset,-13,-52.0,1,130,250.0
T,Onset,31,124.0,1,130,250.0
T,Offset,0,0.0,1,130,250.0
P,Onset,5,20.0,1,131,250.0
P,Offset,-5,-20.0,1,131,250.0
P,Onset,8,32.0,1,131,250.0
P,Offset,-6,-24.0,1,131,250.0
P,Onset,8,32.0,1,131,250.0
P,Offset,-5,-20.0,1,131,250.0
P,Onset,3,12.0,1,131,250.0
P,Offset,0,0.0,1,131,250.0
P,Onset,9,36.0,1,131,250.0
P,Offset,-2,-8.0,1,131,250.0
P,Onset,8,32.0,1,131,250.0
P,Offset,-17,-68.0,1,131,250.0
P,Onset,14,56.0,1,131,250.0
P,Offset,-4,-16.0,1,131,250.0
T,Onset,-1,-4.0,1,131,250.0
T,Offset,2,8.0,1,131,250.0
T,Onset,8,32.0,1,131,250.0
T,Offset,-9,-36.0,1,131,250.0
T,Onset,-1,-4.0,1,131,250.0
T,Offset,0,0.0,1,131,250.0
T,Onset,-1,-4.0,1,131,250.0
T,Offset,-2,-8.0,1,131,250.0
T,Onset,-3,-12.0,1,131,250.0
T,Offset,-1,-4.0,1,131,250.0
T,Onset,-3,-12.0,1,131,250.0
T,Offset,-1,-4.0,1,131,250.0
T,Onset,-2,-8.0,1,131,250.0
T,Offset,-5,-20.0,1,131,250.0
P,Onset,4,16.0,1,132,250.0
P,Offset,-5,-20.0,1,132,250.0
P,Onset,4,16.0,1,132,250.0
P,Offset,-2,-8.0,1,132,250.0
P,Onset,4,16.0,1,132,250.0
P,Offset,-2,-8.0,1,132,250.0
P,Onset,2,8.0,1,132,250.0
P,Offset,-4,-16.0,1,132,250.0
P,Onset,-2,-8.0,1,132,250.0
P,Offset,-1,-4.0,1,132,250.0
P,Onset,0,0.0,1,132,250.0
P,Offset,-4,-16.0,1,132,250.0
P,Onset,1,4.0,1,132,250.0
P,Offset,-5,-20.0,1,132,250.0
T,Onset,2,8.0,1,132,250.0
T,Offset,-1,-4.0,1,132,250.0
T,Onset,4,16.0,1,132,250.0
T,Offset,-1,-4.0,1,132,250.0
T,Onset,4,16.0,1,132,250.0
T,Offset,-1,-4.0,1,132,250.0
T,Onset,8,32.0,1,132,250.0
T,Offset,-1,-4.0,1,132,250.0
T,Onset,10,40.0,1,132,250.0
T,Offset,-1,-4.0,1,132,250.0
T,Onset,9,36.0,1,132,250.0
T,Offset,1,4.0,1,132,250.0
T,Onset,12,48.0,1,132,250.0
T,Offset,0,0.0,1,132,250.0
P,Onset,-1,-4.0,1,133,250.0
P,Offset,0,0.0,1,133,250.0
P,Onset,15,60.0,1,133,250.0
P,Offset,-16,-64.0,1,133,250.0
P,Onset,2,8.0,1,133,250.0
P,Offset,1,4.0,1,133,250.0
P,Onset,10,40.0,1,133,250.0
P,Offset,-3,-12.0,1,133,250.0
P,Onset,7,28.0,1,133,250.0
P,Offset,1,4.0,1,133,250.0
P,Onset,-1,-4.0,1,133,250.0
P,Offset,-18,-72.0,1,133,250.0
T,Onset,24,96.0,1,133,250.0
T,Offset,-26,-104.0,1,133,250.0
T,Onset,17,68.0,1,133,250.0
T,Offset,-26,-104.0,1,133,250.0
T,Onset,0,0.0,1,133,250.0
T,Offset,-13,-52.0,1,133,250.0
T,Onset,29,116.0,1,133,250.0
T,Offset,-15,-60.0,1,133,250.0
T,Onset,18,72.0,1,133,250.0
T,Offset,-3,-12.0,1,133,250.0
T,Onset,31,124.0,1,133,250.0
T,Offset,-14,-56.0,1,133,250.0
P,Onset,0,0.0,1,135,250.0
P,Offset,0,0.0,1,135,250.0
P,Onset,3,12.0,1,135,250.0
P,Offset,-2,-8.0,1,135,250.0
P,Onset,-2,-8.0,1,135,250.0
P,Offset,1,4.0,1,135,250.0
P,Onset,2,8.0,1,135,250.0
P,Offset,-1,-4.0,1,135,250.0
P,Onset,1,4.0,1,135,250.0
P,Offset,0,0.0,1,135,250.0
P,Onset,-3,-12.0,1,135,250.0
P,Offset,1,4.0,1,135,250.0
P,Onset,-2,-8.0,1,135,250.0
P,Offset,-1,-4.0,1,135,250.0
P,Onset,-1,-4.0,1,135,250.0
P,Offset,-2,-8.0,1,135,250.0
T,Onset,6,24.0,1,135,250.0
T,Offset,-3,-12.0,1,135,250.0
T,Onset,8,32.0,1,135,250.0
T,Offset,-5,-20.0,1,135,250.0
T,Onset,10,40.0,1,135,250.0
T,Offset,-2,-8.0,1,135,250.0
T,Onset,12,48.0,1,135,250.0
T,Offset,-2,-8.0,1,135,250.0
T,Onset,11,44.0,1,135,250.0
T,Offset,-1,-4.0,1,135,250.0
T,Onset,13,52.0,1,135,250.0
T,Offset,-2,-8.0,1,135,250.0
T,Onset,11,44.0,1,135,250.0
T,Offset,0,0.0,1,135,250.0
T,Onset,14,56.0,1,135,250.0
T,Offset,-2,-8.0,1,135,250.0
P,Onset,0,0.0,1,137,250.0
P,Offset,0,0.0,1,137,250.0
P,Onset,-2,-8.0,1,137,250.0
P,Offset,3,12.0,1,137,250.0
P,Onset,-1,-4.0,1,137,250.0
P,Offset,3,12.0,1,137,250.0
P,Onset,1,4.0,1,137,250.0
P,Offset,1,4.0,1,137,250.0
P,Onset,0,0.0,1,137,250.0
P,Offset,-3,-12.0,1,137,250.0
P,Onset,-1,-4.0,1,137,250.0
P,Offset,-3,-12.0,1,137,250.0
P,Onset,-1,-4.0,1,137,250.0
P,Offset,-3,-12.0,1,137,250.0
P,Onset,0,0.0,1,137,250.0
P,Offset,-5,-20.0,1,137,250.0
T,Onset,4,16.0,1,137,250.0
T,Offset,-4,-16.0,1,137,250.0
T,Onset,1,4.0,1,137,250.0
T,Offset,-3,-12.0,1,137,250.0
T,Onset,-1,-4.0,1,137,250.0
T,Offset,-1,-4.0,1,137,250.0
T,Onset,4,16.0,1,137,250.0
T,Offset,-8,-32.0,1,137,250.0
T,Onset,-1,-4.0,1,137,250.0
T,Offset,-4,-16.0,1,137,250.0
T,Onset,8,32.0,1,137,250.0
T,Offset,-2,-8.0,1,137,250.0
T,Onset,5,20.0,1,137,250.0
T,Offset,2,8.0,1,137,250.0
T,Onset,9,36.0,1,137,250.0
T,Offset,0,0.0,1,137,250.0
P,Onset,0,0.0,1,138,250.0
P,Offset,-2,-8.0,1,138,250.0
P,Onset,-1,-4.0,1,138,250.0
P,Offset,-2,-8.0,1,138,250.0
P,Onset,0,0.0,1,138,250.0
P,Offset,-4,-16.0,1,138,250.0
P,Onset,-3,-12.0,1,138,250.0
P,Offset,-2,-8.0,1,138,250.0
P,Onset,-2,-8.0,1,138,250.0
P,Offset,-3,-12.0,1,138,250.0
P,Onset,1,4.0,1,138,250.0
P,Offset,-6,-24.0,1,138,250.0
P,Onset,-2,-8.0,1,138,250.0
P,Offset,-8,-32.0,1,138,250.0
T,Onset,-24,-96.0,1,138,250.0
T,Offset,39,156.0,1,138,250.0
T,Onset,29,116.0,1,138,250.0
T,Offset,-13,-52.0,1,138,250.0
T,Onset,-10,-40.0,1,138,250.0
T,Offset,31,124.0,1,138,250.0
T,Onset,-14,-56.0,1,138,250.0
T,Offset,40,160.0,1,138,250.0
T,Onset,-12,-48.0,1,138,250.0
T,Offset,38,152.0,1,138,250.0
T,Onset,-5,-20.0,1,138,250.0
T,Offset,34,136.0,1,138,250.0
P,Onset,4,16.0,1,139,250.0
P,Offset,-4,-16.0,1,139,250.0
P,Onset,-2,-8.0,1,139,250.0
P,Offset,2,8.0,1,139,250.0
P,Onset,1,4.0,1,139,250.0
P,Offset,0,0.0,1,139,250.0
P,Onset,1,4.0,1,139,250.0
P,Offset,1,4.0,1,139,250.0
P,Onset,5,20.0,1,139,250.0
P,Offset,-2,-8.0,1,139,250.0
P,Onset,-2,-8.0,1,139,250.0
P,Offset,-1,-4.0,1,139,250.0
P,Onset,12,48.0,1,139,250.0
P,Offset,-9,-36.0,1,139,250.0
P,Onset,7,28.0,1,139,250.0
P,Offset,5,20.0,1,139,250.0
P,Onset,12,48.0,1,139,250.0
P,Offset,2,8.0,1,139,250.0
T,Onset,1,4.0,1,139,250.0
T,Offset,-1,-4.0,1,139,250.0
T,Onset,1,4.0,1,139,250.0
T,Offset,-1,-4.0,1,139,250.0
T,Onset,1,4.0,1,139,250.0
T,Offset,1,4.0,1,139,250.0
T,Onset,0,0.0,1,139,250.0
T,Offset,-3,-12.0,1,139,250.0
T,Onset,3,12.0,1,139,250.0
T,Offset,3,12.0,1,139,250.0
T,Onset,2,8.0,1,139,250.0
T,Offset,-11,-44.0,1,139,250.0
T,Onset,-9,-36.0,1,139,250.0
T,Offset,-1,-4.0,1,139,250.0
T,Onset,6,24.0,1,139,250.0
T,Offset,6,24.0,1,139,250.0
T,Onset,-14,-56.0,1,139,250.0
T,Offset,0,0.0,1,139,250.0
P,Onset,1,4.0,1,14,250.0
P,Offset,-1,-4.0,1,14,250.0
P,Onset,2,8.0,1,14,250.0
P,Offset,-1,-4.0,1,14,250.0
P,Onset,1,4.0,1,14,250.0
P,Offset,0,0.0,1,14,250.0
P,Onset,1,4.0,1,14,250.0
P,Offset,0,0.0,1,14,250.0
P,Onset,0,0.0,1,14,250.0
P,Offset,-1,-4.0,1,14,250.0
P,Onset,1,4.0,1,14,250.0
P,Offset,-2,-8.0,1,14,250.0
P,Onset,2,8.0,1,14,250.0
P,Offset,-1,-4.0,1,14,250.0
P,Onset,2,8.0,1,14,250.0
P,Offset,0,0.0,1,14,250.0
P,Onset,0,0.0,1,14,250.0
P,Offset,-2,-8.0,1,14,250.0
P,Onset,-1,-4.0,1,14,250.0
P,Offset,-1,-4.0,1,14,250.0
P,Onset,0,0.0,1,14,250.0
P,Offset,-2,-8.0,1,14,250.0
T,Onset,-1,-4.0,1,14,250.0
T,Offset,-1,-4.0,1,14,250.0
T,Onset,4,16.0,1,14,250.0
T,Offset,-2,-8.0,1,14,250.0
T,Onset,0,0.0,1,14,250.0
T,Offset,-2,-8.0,1,14,250.0
T,Onset,-1,-4.0,1,14,250.0
T,Offset,-2,-8.0,1,14,250.0
T,Onset,3,12.0,1,14,250.0
T,Offset,0,0.0,1,14,250.0
T,Onset,2,8.0,1,14,250.0
T,Offset,-6,-24.0,1,14,250.0
T,Onset,8,32.0,1,14,250.0
T,Offset,-4,-16.0,1,14,250.0
T,Onset,-1,-4.0,1,14,250.0
T,Offset,7,28.0,1,14,250.0
T,Onset,2,8.0,1,14,250.0
T,Offset,-9,-36.0,1,14,250.0
T,Onset,-2,-8.0,1,14,250.0
T,Offset,-5,-20.0,1,14,250.0
T,Onset,9,36.0,1,14,250.0
T,Offset,7,28.0,1,14,250.0
P,Onset,16,64.0,1,140,250.0
P,Offset,-6,-24.0,1,140,250.0
T,Onset,3,12.0,1,140,250.0
T,Offset,-2,-8.0,1,140,250.0
T,Onset,2,8.0,1,140,250.0
T,Offset,-3,-12.0,1,140,250.0
T,Onset,5,20.0,1,140,250.0
T,Offset,-2,-8.0,1,140,250.0
T,Onset,6,24.0,1,140,250.0
T,Offset,-2,-8.0,1,140,250.0
T,Onset,5,20.0,1,140,250.0
T,Offset,-1,-4.0,1,140,250.0
T,Onset,5,20.0,1,140,250.0
T,Offset,0,0.0,1,140,250.0
T,Onset,6,24.0,1,140,250.0
T,Offset,0,0.0,1,140,250.0
T,Onset,8,32.0,1,140,250.0
T,Offset,1,4.0,1,140,250.0
T,Onset,8,32.0,1,140,250.0
T,Offset,2,8.0,1,140,250.0
T,Onset,12,48.0,1,140,250.0
T,Offset,-1,-4.0,1,140,250.0
P,Onset,-1,-4.0,1,141,250.0
P,Offset,1,4.0,1,141,250.0
P,Onset,2,8.0,1,141,250.0
P,Offset,-2,-8.0,1,141,250.0
P,Onset,3,12.0,1,141,250.0
P,Offset,-3,-12.0,1,141,250.0
P,Onset,3,12.0,1,141,250.0
P,Offset,-4,-16.0,1,141,250.0
P,Onset,2,8.0,1,141,250.0
P,Offset,0,0.0,1,141,250.0
P,Onset,4,16.0,1,141,250.0
P,Offset,-2,-8.0,1,141,250.0
P,Onset,0,0.0,1,141,250.0
P,Offset,-4,-16.0,1,141,250.0
T,Onset,0,0.0,1,141,250.0
T,Offset,-1,-4.0,1,141,250.0
T,Onset,2,8.0,1,141,250.0
T,Offset,0,0.0,1,141,250.0
T,Onset,4,16.0,1,141,250.0
T,Offset,-2,-8.0,1,141,250.0
T,Onset,5,20.0,1,141,250.0
T,Offset,0,0.0,1,141,250.0
T,Onset,9,36.0,1,141,250.0
T,Offset,-1,-4.0,1,141,250.0
T,Onset,6,24.0,1,141,250.0
T,Offset,4,16.0,1,141,250.0
T,Onset,7,28.0,1,141,250.0
T,Offset,4,16.0,1,141,250.0
P,Onset,2,8.0,1,142,250.0
P,Offset,-2,-8.0,1,142,250.0
P,Onset,1,4.0,1,142,250.0
P,Offset,-2,-8.0,1,142,250.0
P,Onset,1,4.0,1,142,250.0
P,Offset,-2,-8.0,1,142,250.0
P,Onset,-1,-4.0,1,142,250.0
P,Offset,0,0.0,1,142,250.0
P,Onset,2,8.0,1,142,250.0
P,Offset,-4,-16.0,1,142,250.0
P,Onset,0,0.0,1,142,250.0
P,Offset,-2,-8.0,1,142,250.0
P,Onset,1,4.0,1,142,250.0
P,Offset,-3,-12.0,1,142,250.0
P,Onset,-1,-4.0,1,142,250.0
P,Offset,-2,-8.0,1,142,250.0
P,Onset,-2,-8.0,1,142,250.0
P,Offset,-3,-12.0,1,142,250.0
T,Onset,0,0.0,1,142,250.0
T,Offset,1,4.0,1,142,250.0
T,Onset,3,12.0,1,142,250.0
T,Offset,-2,-8.0,1,142,250.0
T,Onset,4,16.0,1,142,250.0
T,Offset,-5,-20.0,1,142,250.0
T,Onset,2,8.0,1,142,250.0
T,Offset,-3,-12.0,1,142,250.0
T,Onset,-1,-4.0,1,142,250.0
T,Offset,-3,-12.0,1,142,250.0
T,Onset,1,4.0,1,142,250.0
T,Offset,3,12.0,1,142,250.0
T,Onset,5,20.0,1,142,250.0
T,Offset,0,0.0,1,142,250.0
T,Onset,5,20.0,1,142,250.0
T,Offset,2,8.0,1,142,250.0
T,Onset,9,36.0,1,142,250.0
T,Offset,0,0.0,1,142,250.0
P,Onset,0,0.0,1,143,250.0
P,Offset,0,0.0,1,143,250.0
P,Onset,0,0.0,1,143,250.0
P,Offset,0,0.0,1,143,250.0
P,Onset,1,4.0,1,143,250.0
P,Offset,-1,-4.0,1,143,250.0
P,Onset,0,0.0,1,143,250.0
P,Offset,-1,-4.0,1,143,250.0
P,Onset,0,0.0,1,143,250.0
P,Offset,1,4.0,1,143,250.0
P,Onset,0,0.0,1,143,250.0
P,Offset,-2,-8.0,1,143,250.0
P,Onset,-2,-8.0,1,143,250.0
P,Offset,0,0.0,1,143,250.0
P,Onset,-1,-4.0,1,143,250.0
P,Offset,-2,-8.0,1,143,250.0
P,Onset,-1,-4.0,1,143,250.0
P,Offset,-2,-8.0,1,143,250.0
P,Onset,-1,-4.0,1,143,250.0
P,Offset,-2,-8.0,1,143,250.0
P,Onset,-1,-4.0,1,143,250.0
P,Offset,-3,-12.0,1,143,250.0
T,Onset,3,12.0,1,143,250.0
T,Offset,-3,-12.0,1,143,250.0
T,Onset,6,24.0,1,143,250.0
T,Offset,-4,-16.0,1,143,250.0
T,Onset,1,4.0,1,143,250.0
T,Offset,-3,-12.0,1,143,250.0
T,Onset,5,20.0,1,143,250.0
T,Offset,-3,-12.0,1,143,250.0
T,Onset,6,24.0,1,143,250.0
T,Offset,-4,-16.0,1,143,250.0
T,Onset,5,20.0,1,143,250.0
T,Offset,-3,-12.0,1,143,250.0
T,Onset,7,28.0,1,143,250.0
T,Offset,-4,-16.0,1,143,250.0
T,Onset,6,24.0,1,143,250.0
T,Offset,-2,-8.0,1,143,250.0
T,Onset,7,28.0,1,143,250.0
T,Offset,-3,-12.0,1,143,250.0
T,Onset,6,24.0,1,143,250.0
T,Offset,-1,-4.0,1,143,250.0
T,Onset,9,36.0,1,143,250.0
T,Offset,-1,-4.0,1,143,250.0
P,Onset,0,0.0,1,144,250.0
P,Offset,0,0.0,1,144,250.0
P,Onset,2,8.0,1,144,250.0
P,Offset,-3,-12.0,1,144,250.0
P,Onset,1,4.0,1,144,250.0
P,Offset,-3,-12.0,1,144,250.0
P,Onset,1,4.0,1,144,250.0
P,Offset,-3,-12.0,1,144,250.0
P,Onset,0,0.0,1,144,250.0
P,Offset,-3,-12.0,1,144,250.0
P,Onset,-2,-8.0,1,144,250.0
P,Offset,-3,-12.0,1,144,250.0
P,Onset,-3,-12.0,1,144,250.0
P,Offset,-2,-8.0,1,144,250.0
P,Onset,-2,-8.0,1,144,250.0
P,Offset,-3,-12.0,1,144,250.0
T,Onset,-1,-4.0,1,144,250.0
T,Offset,1,4.0,1,144,250.0
T,Onset,1,4.0,1,144,250.0
T,Offset,-2,-8.0,1,144,250.0
T,Onset,0,0.0,1,144,250.0
T,Offset,-2,-8.0,1,144,250.0
T,Onset,-1,-4.0,1,144,250.0
T,Offset,-3,-12.0,1,144,250.0
T,Onset,7,28.0,1,144,250.0
T,Offset,1,4.0,1,144,250.0
T,Onset,10,40.0,1,144,250.0
T,Offset,-2,-8.0,1,144,250.0
T,Onset,15,60.0,1,144,250.0
T,Offset,-2,-8.0,1,144,250.0
T,Onset,13,52.0,1,144,250.0
T,Offset,0,0.0,1,144,250.0
P,Onset,1,4.0,1,145,250.0
P,Offset,-1,-4.0,1,145,250.0
P,Onset,1,4.0,1,145,250.0
P,Offset,-1,-4.0,1,145,250.0
P,Onset,2,8.0,1,145,250.0
P,Offset,-1,-4.0,1,145,250.0
P,Onset,1,4.0,1,145,250.0
P,Offset,0,0.0,1,145,250.0
P,Onset,0,0.0,1,145,250.0
P,Offset,-1,-4.0,1,145,250.0
P,Onset,0,0.0,1,145,250.0
P,Offset,-2,-8.0,1,145,250.0
P,Onset,-1,-4.0,1,145,250.0
P,Offset,-2,-8.0,1,145,250.0
P,Onset,-2,-8.0,1,145,250.0
P,Offset,-2,-8.0,1,145,250.0
T,Onset,7,28.0,1,145,250.0
T,Offset,-2,-8.0,1,145,250.0
T,Onset,7,28.0,1,145,250.0
T,Offset,-1,-4.0,1,145,250.0
T,Onset,10,40.0,1,145,250.0
T,Offset,-4,-16.0,1,145,250.0
T,Onset,12,48.0,1,145,250.0
T,Offset,-3,-12.0,1,145,250.0
T,Onset,12,48.0,1,145,250.0
T,Offset,-3,-12.0,1,145,250.0
T,Onset,14,56.0,1,145,250.0
T,Offset,-4,-16.0,1,145,250.0
T,Onset,13,52.0,1,145,250.0
T,Offset,-2,-8.0,1,145,250.0
T,Onset,14,56.0,1,145,250.0
T,Offset,-3,-12.0,1,145,250.0
P,Onset,1,4.0,1,146,250.0
P,Offset,-1,-4.0,1,146,250.0
P,Onset,-1,-4.0,1,146,250.0
P,Offset,0,0.0,1,146,250.0
P,Onset,-3,-12.0,1,146,250.0
P,Offset,-1,-4.0,1,146,250.0
P,Onset,-1,-4.0,1,146,250.0
P,Offset,-3,-12.0,1,146,250.0
P,Onset,0,0.0,1,146,250.0
P,Offset,-5,-20.0,1,146,250.0
P,Onset,0,0.0,1,146,250.0
P,Offset,-6,-24.0,1,146,250.0
P,Onset,-3,-12.0,1,146,250.0
P,Offset,-4,-16.0,1,146,250.0
T,Onset,4,16.0,1,146,250.0
T,Offset,-2,-8.0,1,146,250.0
T,Onset,6,24.0,1,146,250.0
T,Offset,-4,-16.0,1,146,250.0
T,Onset,4,16.0,1,146,250.0
T,Offset,-1,-4.0,1,146,250.0
T,Onset,3,12.0,1,146,250.0
T,Offset,2,8.0,1,146,250.0
T,Onset,7,28.0,1,146,250.0
T,Offset,-2,-8.0,1,146,250.0
T,Onset,8,32.0,1,146,250.0
T,Offset,-1,-4.0,1,146,250.0
T,Onset,10,40.0,1,146,250.0
T,Offset,-2,-8.0,1,146,250.0
P,Onset,2,8.0,1,147,250.0
P,Offset,0,0.0,1,147,250.0
P,Onset,5,20.0,1,147,250.0
P,Offset,-3,-12.0,1,147,250.0
P,Onset,5,20.0,1,147,250.0
P,Offset,-2,-8.0,1,147,250.0
P,Onset,6,24.0,1,147,250.0
P,Offset,-3,-12.0,1,147,250.0
P,Onset,1,4.0,1,147,250.0
P,Offset,-4,-16.0,1,147,250.0
P,Onset,4,16.0,1,147,250.0
P,Offset,0,0.0,1,147,250.0
P,Onset,8,32.0,1,147,250.0
P,Offset,-3,-12.0,1,147,250.0
T,Onset,-1,-4.0,1,147,250.0
T,Offset,0,0.0,1,147,250.0
T,Onset,0,0.0,1,147,250.0
T,Offset,1,4.0,1,147,250.0
T,Onset,1,4.0,1,147,250.0
T,Offset,-2,-8.0,1,147,250.0
T,Onset,4,16.0,1,147,250.0
T,Offset,-2,-8.0,1,147,250.0
T,Onset,-1,-4.0,1,147,250.0
T,Offset,4,16.0,1,147,250.0
T,Onset,0,0.0,1,147,250.0
T,Offset,-4,-16.0,1,147,250.0
T,Onset,1,4.0,1,147,250.0
T,Offset,-5,-20.0,1,147,250.0
P,Onset,1,4.0,1,148,250.0
P,Offset,-1,-4.0,1,148,250.0
P,Onset,1,4.0,1,148,250.0
P,Offset,-1,-4.0,1,148,250.0
P,Onset,2,8.0,1,148,250.0
P,Offset,-1,-4.0,1,148,250.0
P,Onset,1,4.0,1,148,250.0
P,Offset,-2,-8.0,1,148,250.0
P,Onset,0,0.0,1,148,250.0
P,Offset,-1,-4.0,1,148,250.0
P,Onset,-1,-4.0,1,148,250.0
P,Offset,0,0.0,1,148,250.0
P,Onset,4,16.0,1,148,250.0
P,Offset,-2,-8.0,1,148,250.0
P,Onset,3,12.0,1,148,250.0
P,Offset,-1,-4.0,1,148,250.0
P,Onset,0,0.0,1,148,250.0
P,Offset,-4,-16.0,1,148,250.0
T,Onset,1,4.0,1,148,250.0
